epoch,SPTC,MSTC,not_reached,loss
272,31414.5742,4683.4702,0.0000,36098.0430
273,31413.4004,4682.2246,0.0000,36095.6250
274,31412.2188,4680.9849,0.0000,36093.2031
275,31411.0625,4679.7480,0.0000,36090.8125
276,31409.8984,4678.5166,0.0000,36088.4141
277,31408.7422,4677.2891,0.0000,36086.0312
278,31407.6016,4676.0659,0.0000,36083.6680
279,31406.4512,4674.8477,0.0000,36081.2969
280,31405.3105,4673.6328,0.0000,36078.9453
281,31404.1719,4672.4233,0.0000,36076.5938
282,31403.0410,4671.2173,0.0000,36074.2578
283,31401.9141,4670.0161,0.0000,36071.9297
284,31400.7910,4668.8188,0.0000,36069.6094
285,31399.6699,4667.6260,0.0000,36067.2969
286,31398.5625,4666.4375,0.0000,36065.0000
287,31397.4434,4665.2524,0.0000,36062.6953
288,31396.3438,4664.0728,0.0000,36060.4180
289,31395.2422,4662.8965,0.0000,36058.1406
290,31394.1426,4661.7246,0.0000,36055.8672
291,31393.0488,4660.5566,0.0000,36053.6055
292,31391.9609,4659.3921,0.0000,36051.3516
293,31390.8828,4658.2334,0.0000,36049.1172
294,31389.8008,4657.0776,0.0000,36046.8789
295,31388.7266,4655.9253,0.0000,36044.6523
296,31387.6641,4654.7783,0.0000,36042.4414
297,31386.5938,4653.6343,0.0000,36040.2266
298,31385.5332,4652.4951,0.0000,36038.0273
299,31384.4746,4651.3589,0.0000,36035.8320
